index,customerID,tenure,MonthlyCharges,TotalCharges,ChurnID,gender,SeniorCitizen,Partner,Dependents,Contract,PaperlessBilling,PaymentMethod,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
2904,4137-BTIKL,2,90.75,174.75,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
2905,4137-JOPHL,50,89.7,4304.5,1,Female,0,No,No,Two year,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
2906,4138-NAXED,51,81,4085.75,1,Male,0,No,No,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2907,4139-DETXS,72,64.45,4528,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2908,4139-JPIAM,51,44.45,2181.55,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),No,No phone service,DSL,Yes,No,No,Yes,No,Yes
2909,4139-SUGLD,31,35.4,1077.5,2,Male,0,Yes,Yes,Month-to-month,No,Bank transfer (automatic),No,No phone service,DSL,Yes,No,No,Yes,No,No
2910,4140-MUHUG,3,86.85,220.95,2,Female,1,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
2911,4140-WJAWW,5,19.85,108.05,2,Female,0,No,No,Month-to-month,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2912,4143-HHPMK,52,85.35,4338.6,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
2913,4143-OOBWZ,5,81.3,416.3,2,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2914,4145-UQXUQ,8,92.1,729.95,2,Female,1,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2915,4146-SVFUD,1,44.6,44.6,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,No,No,No,No
2916,4154-AQUGT,13,89.05,1169.35,2,Male,1,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes
2917,4159-NAAIX,63,97.45,6253,1,Female,0,No,No,Two year,No,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2918,4160-AMJTL,8,19.65,164.3,2,Female,1,No,No,Month-to-month,No,Electronic check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2919,4163-HFTUK,51,19.1,1007.8,1,Male,0,No,No,One year,No,Electronic check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2920,4163-KIUHY,35,25.6,901.25,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2921,4163-NCJAK,46,24.45,1066.15,1,Female,0,Yes,No,One year,Yes,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2922,4174-LPGTI,41,66.5,2728.6,2,Female,0,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,No,DSL,No,Yes,No,Yes,No,Yes
2923,4176-FXYBO,54,109.55,6118.95,1,Male,0,Yes,No,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2924,4176-RELJR,67,25.1,1672.15,1,Male,1,No,No,Two year,No,Credit card (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2925,4177-JPDFU,12,34,442.45,1,Male,0,No,No,Month-to-month,No,Mailed check,No,No phone service,DSL,No,Yes,No,Yes,No,No
2926,4178-EGMON,70,88,5986.45,1,Male,0,Yes,No,Two year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
2927,4182-BGSIQ,10,19.8,196.75,1,Female,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2928,4183-MYFRB,21,90.05,1862.9,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
2929,4183-WCSEP,31,78.45,2435.15,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,Yes,No,No
2930,4184-TJFAN,3,88.3,273.75,2,Female,1,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No
2931,4184-VODJZ,63,91.35,5764.7,1,Male,0,Yes,Yes,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
2932,4186-ZBUEW,36,70.7,2511.95,1,Female,0,No,No,One year,Yes,Mailed check,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes
2933,4187-CINZD,46,95.25,4424.2,2,Female,1,No,No,One year,No,Credit card (automatic),Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
2934,4188-FRABG,57,103.05,5925.75,1,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
2935,4188-PCPIG,57,70.35,4124.65,1,Female,0,Yes,No,Two year,Yes,Credit card (automatic),Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
2936,4189-NAKJS,26,51.55,1295.4,1,Male,0,No,No,One year,Yes,Credit card (automatic),Yes,Yes,DSL,No,No,No,No,No,No
2937,4190-MFLUW,10,55.2,528.35,2,Female,0,Yes,Yes,Month-to-month,No,Credit card (automatic),Yes,No,DSL,No,No,Yes,Yes,No,No
2938,4191-XOVOM,63,105.4,6713.2,1,Male,0,No,No,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
2939,4192-GORJT,5,94.45,498.1,2,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2940,4193-IBKSW,72,24.75,1769.6,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2941,4193-ORFCL,1,45.1,45.1,2,Female,1,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,No,No,No,No
2942,4194-FJARJ,54,60,3273.95,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,DSL,Yes,No,No,Yes,No,No
2943,4194-WHFCB,59,96.65,5580.8,1,Female,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
2944,4195-NZGTA,1,25.25,25.25,1,Female,0,No,No,Month-to-month,No,Electronic check,No,No phone service,DSL,No,No,No,No,No,No
2945,4195-PNGZS,69,24.45,1718.2,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2946,4195-SMMNX,2,20.35,33.2,2,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2947,4198-VFOEA,12,33.6,435.45,1,Female,0,No,No,One year,Yes,Mailed check,No,No phone service,DSL,Yes,No,No,Yes,No,No
2948,4199-QHJNM,67,102.9,6989.7,1,Male,1,Yes,No,Two year,No,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
2949,4201-JMNGR,1,55.8,55.8,2,Female,1,No,No,Month-to-month,Yes,Electronic check,Yes,No,DSL,Yes,No,Yes,No,No,No
2950,4203-QGNZA,28,20.25,535.35,1,Female,0,No,Yes,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2951,4208-UFFGW,2,44.95,85.15,2,Male,1,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,No,No,No,No
2952,4210-QFJMF,4,79.15,317.25,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,Yes
2953,4211-MMAZN,1,20.25,20.25,2,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2954,4213-HKBJO,33,25.7,826.1,1,Female,0,No,No,Two year,No,Credit card (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2955,4220-TINQT,61,106.35,6751.35,1,Female,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
2956,4223-BKEOR,21,64.85,1336.8,1,Female,0,No,Yes,One year,No,Mailed check,Yes,No,DSL,Yes,No,Yes,No,No,Yes
2957,4223-WOZCM,2,49.95,107.1,1,Male,1,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,Yes,No,No,No
2958,4226-KKDON,8,66.65,520.95,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,Yes,No,Yes,Yes,No
2959,4227-OJHAL,68,73,5163,1,Female,0,Yes,Yes,One year,Yes,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No
2960,4228-ZGYUW,4,90.05,368.1,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
2961,4229-CZMLL,6,74.9,469.8,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
2962,4231-LZUYM,72,25.65,1887,1,Female,0,Yes,No,Two year,No,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2963,4232-JGKIY,1,19.2,19.2,1,Male,0,No,No,Month-to-month,No,Electronic check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2964,4234-XTNEA,2,79.95,174.45,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,Yes,No
2965,4236-UJPWO,2,24.5,46.4,1,Female,0,No,No,Month-to-month,No,Electronic check,No,No phone service,DSL,No,No,No,No,No,No
2966,4236-XPXAV,5,99.15,465.05,2,Female,0,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
2967,4237-CLSMM,2,20,38,1,Male,0,Yes,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2968,4237-RLAQD,1,45.85,45.85,2,Male,0,No,No,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,No,No,No,No,No
2969,4238-HFHSN,61,82.15,4904.85,1,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2970,4238-JSSWH,35,102.05,3452.55,1,Female,1,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2971,4248-HCETZ,30,79.65,2365.15,2,Male,1,Yes,No,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
2972,4248-QPAVC,17,85.35,1463.45,2,Female,1,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
2973,4250-FDVOU,6,56.25,389.1,2,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,DSL,Yes,Yes,No,No,No,No
2974,4250-WAROZ,60,93.25,5774.55,1,Male,1,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
2975,4250-ZBWLV,68,108.45,7176.55,2,Male,0,No,No,One year,No,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2976,4254-QPEDE,52,66.25,3330.1,1,Female,0,Yes,No,Two year,No,Credit card (automatic),No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2977,4255-DDUOU,1,20.5,20.5,2,Female,0,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2978,4256-ZWTZI,5,51,286.8,1,Female,0,No,Yes,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,No,No,Yes,No,No
2979,4257-GAESD,6,45,298.7,1,Female,0,No,No,Month-to-month,No,Credit card (automatic),No,No phone service,DSL,No,No,No,No,Yes,Yes
2980,4273-MBHYA,1,89.35,89.35,1,Female,0,No,Yes,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
2981,4274-DRSQT,66,88.9,6000.1,1,Female,0,No,No,One year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
2982,4274-OWWYO,1,74.35,74.35,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,No,No,No
2983,4277-BWBML,72,19.95,1322.85,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2984,4277-PVRAN,8,80.1,679.3,2,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,No,Yes,No
2985,4277-UDIEF,24,81,1923.85,1,Male,0,Yes,Yes,Month-to-month,No,Bank transfer (automatic),Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes
2986,4280-DLSHD,8,54.75,445.85,1,Male,0,Yes,No,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,Yes,Yes,No,No,No
2987,4282-ACRXS,38,24.85,955.75,1,Male,1,Yes,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,No,No,No,No,No,No
2988,4282-MSACW,68,117.2,8035.95,1,Male,0,No,No,One year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2989,4282-YMKNA,9,74.75,706.6,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
2990,4283-FUTGF,19,79.85,1471.75,2,Male,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
2991,4283-IVYCI,9,64.95,547.8,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,Yes,No,No,Yes,No,Yes
2992,4285-GYRQC,7,86.25,587.1,2,Female,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
2993,4289-DTDKW,40,101.3,4113.1,2,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2994,4290-BSXUX,3,79.65,251.75,2,Male,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,Yes,No,No
2995,4291-HPAXL,1,19.85,19.85,1,Male,0,No,Yes,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2996,4291-HYEBC,28,39.1,1096.6,1,Female,1,Yes,Yes,One year,Yes,Electronic check,No,No phone service,DSL,No,Yes,No,No,No,Yes
2997,4291-SHSBH,7,69.55,521.35,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No
2998,4291-TPNFG,72,82.3,5980.55,1,Male,0,Yes,No,Two year,Yes,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
2999,4291-YZODP,7,20.05,96.8,1,Female,0,No,Yes,One year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3000,4293-ETKAP,65,79.4,5071.9,1,Female,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
3001,4295-YURET,56,72.6,4084.35,1,Female,1,Yes,Yes,Two year,Yes,Credit card (automatic),Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
3002,4298-OYIFC,15,103.45,1539.8,1,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
3003,4299-OPXEJ,56,19.55,1080.55,1,Female,0,No,No,Two year,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3004,4299-SIMNS,9,81.15,784.45,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
3005,4301-VVZKA,16,75.4,1189.4,1,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
3006,4302-ZYFEL,69,20.55,1403.1,1,Male,0,Yes,Yes,One year,Yes,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3007,4304-TSPVK,68,114.9,7843.55,1,Female,0,Yes,No,Two year,No,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3008,4304-XUMGI,50,75.15,3822.45,1,Male,1,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
3009,4307-KTUMW,53,93.9,5029.2,2,Male,0,Yes,No,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes
3010,4307-KWMXE,10,35.75,389.8,1,Male,0,No,No,Month-to-month,No,Electronic check,No,No phone service,DSL,No,Yes,No,Yes,No,No
3011,4310-KEDTB,26,29.8,786.5,1,Female,0,No,Yes,Month-to-month,Yes,Mailed check,No,No phone service,DSL,No,No,Yes,No,No,No
3012,4311-QTTAI,16,19.35,295.55,1,Female,0,No,No,One year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3013,4312-GVYNH,70,49.85,3370.2,1,Female,0,Yes,No,Two year,Yes,Bank transfer (automatic),No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
3014,4312-KFRXN,72,25.4,1710.9,1,Male,0,Yes,No,Two year,No,Mailed check,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3015,4315-MURBD,12,98.9,1120.95,2,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
3016,4316-XCSLJ,17,50.3,846.8,1,Male,0,No,Yes,Month-to-month,Yes,Mailed check,Yes,No,DSL,Yes,No,No,No,No,No
3017,4317-VTEOA,1,50.75,50.75,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,Yes,No,No,No,No
3018,4318-RAJVY,10,19.8,198.25,1,Female,0,No,No,One year,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3019,4320-QMLLA,7,54.85,370.4,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,No,No,Yes,No
3020,4322-RCYMT,68,75.8,5293.95,2,Male,0,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes
3021,4323-ELYYB,13,20,218.55,1,Male,0,Yes,Yes,One year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3022,4323-OHFOW,70,105.55,7195.35,1,Female,1,Yes,No,One year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
3023,4323-SADQS,7,34.5,279.25,2,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,No,No phone service,DSL,Yes,No,No,Yes,No,No
3024,4324-AHJKS,5,55.8,300.4,1,Female,0,No,No,Month-to-month,No,Credit card (automatic),Yes,No,DSL,Yes,No,Yes,No,No,No
3025,4324-BZCKL,10,55.55,551.3,1,Female,0,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,Yes,Yes,No,No,No
3026,4325-NFSKC,19,90.6,1660,2,Male,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
3027,4328-VUFWD,39,59.3,2209.15,1,Female,0,No,No,One year,No,Electronic check,Yes,No,DSL,No,No,No,Yes,No,Yes
3028,4329-YPDDQ,20,108.2,2203.7,1,Male,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3029,4332-MUOEZ,20,94.3,1818.3,1,Male,1,Yes,Yes,One year,No,Credit card (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes
3030,4334-HOWRP,72,64.95,4546,1,Male,1,Yes,No,Two year,Yes,Credit card (automatic),No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3031,4335-BSMJS,62,25.8,1563.95,1,Female,0,No,No,Two year,Yes,Credit card (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3032,4335-UPJSI,24,19.75,498.1,1,Female,0,No,Yes,Two year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3033,4338-EYCER,21,54.6,1125.2,1,Male,0,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes,No,DSL,No,No,No,No,Yes,No
3034,4342-HENTK,2,70.65,142.35,2,Female,1,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No
3035,4342-HFXWS,48,69.7,3023.65,1,Female,0,Yes,Yes,One year,No,Bank transfer (automatic),Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
3036,4343-EJVQB,7,74.35,533.6,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,Fiber optic,Yes,No,No,No,No,No
3037,4349-GFQHK,1,54.35,54.35,2,Male,0,No,No,Month-to-month,No,Electronic check,Yes,Yes,DSL,No,No,Yes,No,No,No
3038,4350-ZTLPI,53,108.95,5718.2,1,Female,0,Yes,No,One year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3039,4351-QLCSU,1,55,55,2,Female,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,DSL,No,No,No,No,Yes,No
3040,4353-HYOJD,27,49.85,1336.15,1,Female,0,Yes,Yes,Month-to-month,No,Mailed check,Yes,No,DSL,No,Yes,No,No,No,No
3041,4355-CVPVS,56,88.9,4968,1,Female,0,Yes,Yes,One year,No,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,No,Yes,Yes
3042,4355-HBJHH,67,79.7,5293.4,2,Male,0,Yes,Yes,Two year,Yes,Electronic check,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
3043,4359-INNWN,17,20.05,337.9,1,Female,0,No,No,One year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3044,4360-PNRQB,18,75.6,1395.05,1,Male,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,No,No,No
3045,4360-QRAVE,37,36.65,1315,1,Male,1,No,No,Month-to-month,No,Electronic check,No,No phone service,DSL,No,Yes,Yes,No,No,No
3046,4361-BKAXE,41,114.5,4527.45,2,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3047,4361-FEBGN,48,20.15,982.95,1,Male,0,No,No,Two year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3048,4361-JEIVL,1,44.4,44.4,2,Male,0,No,Yes,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No,No,No,No,No
3049,4365-MSDYN,8,19.55,161.15,1,Male,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3050,4366-CTOUZ,50,100.2,5038.45,1,Female,0,No,No,Two year,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
3051,4367-NHWMM,1,24.9,24.9,1,Female,0,No,No,Month-to-month,Yes,Mailed check,No,No phone service,DSL,No,No,No,No,No,No
3052,4367-NUYAO,0,25.75,2283.300441,1,Male,0,Yes,Yes,Two year,No,Mailed check,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3053,4369-HTUIF,6,85.15,503.6,2,Male,1,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,No,No,Yes,No
3054,4369-NYSCF,56,75.75,4284.65,1,Male,0,No,No,One year,Yes,Bank transfer (automatic),Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
3055,4373-MAVJG,14,90.9,1259,2,Female,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
3056,4373-VVHQL,1,44.75,44.75,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No,No,No,No,No
3057,4374-YMUSQ,34,116.25,3899.05,1,Male,0,No,No,One year,No,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3058,4376-KFVRS,72,114.05,8468.2,1,Male,0,Yes,Yes,Two year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3059,4377-VDHYI,32,90.8,3023.85,1,Male,0,Yes,Yes,One year,Yes,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes
3060,4378-BZYFP,17,20.5,365.8,1,Male,0,No,No,One year,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
